step,stockout_skus_step,total_on_hand
90,0,2087
91,0,2079
92,0,2067
93,0,2060
94,0,2046
95,0,2031
96,1,2010
97,0,5980
98,0,10060
99,0,14143
100,0,18336
101,0,22729
102,0,27238
103,0,31956
104,0,32692
105,0,33318
106,0,34072
107,0,34721
108,0,35151
109,0,35472
110,0,35780
111,0,36084
112,0,36397
113,0,36688
114,0,36968
115,0,37250
116,0,37519
117,0,37601
118,0,37785
119,0,37965
120,0,38154
121,0,38344
122,0,38524
123,0,38696
124,1,38875
125,2,38962
126,2,39043
127,2,39031
128,2,39104
129,2,39187
130,3,39364
131,3,39648
132,3,39940
133,3,40228
134,3,40521
135,3,40709
136,3,40880
137,3,40968
138,3,40943
139,3,40928
140,3,40909
141,3,40897
142,3,40986
143,3,41059
144,3,41137
145,3,41418
146,3,41697
147,3,41980
148,3,42271
149,3,42450
150,3,42628
151,5,42807
152,5,42787
153,6,42771
154,7,42854
155,7,42939
156,7,43022
157,8,43100
158,10,43187
159,10,43382
160,10,43571
161,10,43753
162,10,43938
163,11,44122
164,11,44313
165,11,44498
166,12,44580
167,12,44652
168,13,44738
169,14,44825
170,14,44912
171,15,44996
172,15,45084
173,16,45169
174,16,45241
175,16,45219
176,16,45308
177,16,45395
178,16,45475
179,16,45564
180,16,45644
181,16,45731
182,16,45906
183,17,45982
184,17,46067
185,17,46140
186,18,46294
187,18,46461
188,19,46633
189,19,46711
190,20,46800
191,21,46888
192,21,46967
193,22,46936
194,24,46915
195,25,46897
196,25,46880
197,25,46866
198,25,46851
199,25,46826
200,25,46796
201,25,46779
202,25,46755
203,25,46732
204,27,46719
205,28,46696
206,28,46677
207,29,46656
208,29,46643
209,29,46624
210,29,46609
211,29,46597
212,29,46583
213,29,46666
214,29,46744
215,29,46826
216,29,46908
217,30,46990
218,30,47071
219,31,47161
220,31,47145
221,31,47131
222,32,47119
223,32,47104
224,32,47193
225,32,47287
226,32,47369
227,32,47456
228,32,47545
229,32,47623
230,32,47702
231,32,47680
232,32,47669
233,32,47661
234,34,47639
235,35,47622
236,36,47605
237,36,47598
238,37,47574
239,37,47560
240,37,47548
241,37,47532
242,37,47497
243,38,47478
244,38,47462
245,38,47449
246,38,47429
247,38,47417
248,39,47378
249,39,47353
250,40,47335
251,40,47321
252,40,47302
253,40,47293
254,41,47276
255,42,47260
256,42,47241
257,42,47216
258,42,47202
259,43,47195
260,44,47182
261,45,47162
262,46,47147
263,46,47122
264,47,47105
265,47,47088
266,47,47072
267,48,47059
268,50,47042
269,51,47021
270,51,47004
271,51,46989
272,51,46979
273,51,46966
274,51,46954
275,51,46939
276,52,46917
277,52,46893
278,52,46876
279,52,46856
280,52,46820
281,53,46809
282,53,46796
283,55,46778
284,55,46767
285,57,46752
286,58,46833
287,59,46909
288,59,47004
289,59,47092
290,59,47185
291,60,47254
292,60,47338
293,61,47329
294,62,47273
295,62,47266
296,62,47253
297,62,47242
298,62,47222
299,62,47209
300,62,47188
301,64,47176
302,64,47160
303,64,47152
304,64,47144
305,65,47135
306,65,47121
307,65,47095
308,66,47086
309,66,47166
310,66,47254
311,66,47332
312,66,47411
313,67,47481
314,67,47553
315,71,47532
316,73,47488
317,73,47452
318,74,47410
