step,stockout_skus_step,total_on_hand
90,0,2104
91,0,2096
92,0,2084
93,0,2077
94,0,2063
95,0,2048
96,0,2027
97,0,5784
98,0,9651
99,0,13628
100,0,17721
101,0,22113
102,0,26736
103,0,31559
104,0,32613
105,0,33557
106,0,34399
107,0,35130
108,0,35643
109,0,35932
110,0,36017
111,0,36098
112,0,36288
113,0,36479
114,0,36759
115,0,36941
116,1,37110
117,1,37292
118,1,37476
119,1,37556
120,1,37756
121,1,37956
122,1,38146
123,1,38328
124,1,38518
125,1,38715
126,1,38905
127,1,38993
128,1,38965
129,2,39055
130,2,39140
131,2,39332
132,2,39632
133,2,39928
134,2,40229
135,3,40524
136,3,40695
137,3,40983
138,3,41158
139,3,41243
140,3,41424
141,3,41612
142,3,41801
143,3,41974
144,3,42052
145,3,42133
146,3,42212
147,3,42295
148,3,42486
149,3,42665
150,3,42843
151,4,43021
152,4,43201
153,4,43385
154,4,43468
155,4,43453
156,4,43433
157,5,43409
158,6,43396
159,6,43491
160,6,43580
161,8,43659
162,8,43844
163,9,44126
164,9,44517
165,9,44902
166,10,45184
167,10,45455
168,11,45741
169,11,45927
170,12,46013
171,14,45996
172,14,45984
173,15,45970
174,15,45942
175,15,45920
176,15,45909
177,15,45896
178,15,45876
179,15,45865
180,15,45844
181,17,45830
182,17,45805
183,17,45782
184,17,45767
185,17,45740
186,18,45694
187,19,45663
188,19,45635
189,19,45612
190,19,45601
191,19,45589
192,19,45568
193,19,45636
194,20,45713
195,21,45894
196,23,46076
197,23,46261
198,23,46446
199,23,46621
200,25,46690
201,25,46774
202,25,46750
203,26,46727
204,26,46717
205,26,46695
206,26,46676
207,27,46654
208,27,46641
209,27,46621
210,28,46604
211,29,46591
212,29,46577
213,29,46560
214,29,46538
215,30,46520
216,30,46503
217,30,46486
218,30,46467
219,30,46457
220,30,46441
221,30,46427
222,30,46415
223,31,46399
224,31,46388
225,32,46382
226,33,46363
227,34,46351
228,34,46340
229,34,46318
230,34,46297
231,34,46276
232,34,46265
233,34,46258
234,35,46237
235,35,46221
236,35,46206
237,35,46199
238,36,46174
239,36,46160
240,36,46148
241,36,46132
242,37,46096
243,38,46077
244,38,46161
245,38,46248
246,38,46328
247,38,46416
248,39,46477
249,39,46652
250,40,46834
251,40,46920
252,40,47001
253,40,47092
254,41,47175
255,41,47260
256,43,47241
257,43,47216
258,43,47202
259,43,47195
260,44,47180
261,44,47162
262,45,47147
263,46,47122
264,48,47105
265,48,47088
266,49,47073
267,49,47061
268,50,47045
269,50,47024
270,51,46982
271,51,46924
272,52,46891
273,52,46860
274,53,46826
275,54,46776
276,55,46718
277,58,46660
278,57,46710
279,58,46745
280,58,46806
281,58,46877
282,60,46944
283,61,47004
284,62,47069
285,63,47035
286,64,46986
287,64,46958
288,64,46941
289,64,46902
290,64,46884
291,65,46804
292,65,46752
293,65,46720
294,65,46666
295,66,46644
296,68,46606
297,68,46575
298,68,46510
299,68,46499
300,68,46408
301,68,46362
302,69,46298
303,70,46268
304,70,46225
305,71,46196
306,72,46125
307,73,46001
308,74,45960
309,75,45982
310,76,46026
311,76,46021
312,76,46045
313,78,46029
314,78,46000
315,81,45565
316,81,45357
317,81,45189
318,82,45035
319,83,44905
320,83,44793
321,83,44735
322,84,44691
323,84,44668
324,84,44572
325,84,44438
326,86,44366
327,87,44236
328,87,44140
329,88,44115
330,89,44045
331,89,43931
332,90,43837
333,91,43758
334,92,43637
335,92,43595
336,92,43517
337,92,43482
338,92,43440
339,92,43365
340,92,43313
341,91,43349
342,93,43363
343,93,43435
344,94,43443
345,94,43526
346,94,43568
347,95,43599
348,95,43470
349,95,43394
350,95,43328
351,95,43271
352,95,43253
353,95,43329
354,95,43350
355,96,43377
356,97,43386
357,97,43404
358,99,43407
359,99,43497
360,99,43471
361,99,43458
362,100,43442
363,100,43428
364,100,43416
365,101,43408
366,101,43402
367,102,43387
368,103,43362
369,103,43347
370,103,43330
371,104,43309
372,107,43286
373,107,43270
374,107,43243
375,107,43219
376,108,43206
377,108,43186
378,108,43171
379,108,43165
380,108,43154
381,109,43133
382,109,43113
383,110,43100
384,111,43084
385,111,43072
386,111,43058
387,111,43046
388,111,43023
389,111,43010
390,111,42994
391,111,42976
392,111,42958
393,113,42940
394,113,42923
395,113,42910
396,113,42893
397,113,42880
398,114,42858
399,114,42849
400,114,42840
401,115,42825
402,115,42812
403,115,42796
404,116,42782
405,118,42762
406,118,42750
407,118,42741
408,118,42726
409,119,42697
410,120,42684
411,120,42670
412,121,42658
413,121,42642
414,121,42629
415,121,42615
416,121,42594
417,122,42568
418,122,42560
419,122,42546
420,122,42535
421,122,42518
422,122,42508
423,122,42497
424,122,42480
425,122,42467
426,122,42449
427,123,42425
428,123,42419
429,123,42405
430,123,42387
431,123,42372
432,123,42358
433,123,42350
434,123,42336
435,123,42330
436,123,42327
437,125,42311
438,125,42299
439,125,42292
440,125,42283
441,125,42276
442,125,42270
443,125,42257
444,125,42231
445,125,42212
446,125,42203
447,125,42191
448,126,42183
449,126,42178
450,126,42172
451,126,42167
452,126,42162
453,127,42153
454,127,42142
455,127,42134
456,127,42128
457,127,42121
458,127,42106
459,127,42093
460,128,42072
461,128,42054
462,128,42050
463,128,42045
464,128,42038
465,128,42022
466,128,42000
467,128,41994
468,128,41982
469,129,41961
470,129,41953
471,129,41947
472,129,41934
473,129,41927
474,129,41911
475,129,41897
476,129,41883
477,130,41877
478,130,41874
479,130,41855
480,131,41846
481,131,41820
482,131,41810
483,131,41791
484,131,41783
485,131,41771
486,131,41755
487,131,41738
488,132,41725
489,132,41715
490,132,41709
491,132,41704
492,132,41694
493,132,41685
494,132,41675
495,132,41672
496,132,41669
497,132,41666
498,132,41655
499,132,41646
500,132,41640
501,132,41634
502,132,41630
503,132,41617
504,132,41603
505,132,41598
506,132,41592
507,132,41582
508,132,41570
509,133,41560
510,133,41548
511,133,41542
512,133,41532
513,133,41526
514,133,41518
515,133,41503
516,133,41486
517,133,41480
518,133,41473
519,133,41468
520,133,41461
521,133,41448
522,134,41437
523,134,41427
524,134,41404
525,134,41395
526,134,41393
527,134,41383
528,134,41376
529,134,41358
530,134,41343
531,134,41339
532,134,41329
533,134,41325
534,134,41323
535,134,41315
536,134,41306
