step,stockout_skus_step,total_on_hand
90,0,2096
91,0,2088
92,0,2076
93,0,2069
94,0,2055
95,0,2040
96,1,2019
97,0,5772
98,0,9522
99,0,13596
100,0,17671
101,0,21736
102,0,26040
103,0,30765
104,0,31725
105,0,32688
106,0,33335
107,0,33986
108,0,34734
109,0,35250
110,0,35341
111,0,35428
112,0,35524
113,0,35721
114,0,36007
115,0,36289
116,0,36558
117,0,36840
118,0,37224
119,0,37604
120,0,38103
121,0,38603
122,0,38993
123,0,39375
124,0,39863
125,1,40260
126,1,40651
127,1,40839
128,1,40912
129,1,40995
130,2,41071
131,2,41055
132,2,41047
133,2,41035
134,2,41028
135,2,41015
136,2,40986
137,2,40974
138,2,40949
139,2,40934
140,2,40915
141,2,40903
142,2,40892
143,2,40865
144,2,40942
145,2,41123
146,3,41302
147,3,41485
148,3,41776
149,4,42054
150,4,42332
151,5,42611
152,5,42791
153,5,42975
154,5,43159
155,5,43244
156,6,43326
157,7,43402
158,8,43389
159,8,43384
160,8,43473
161,9,43554
162,9,43639
163,9,43723
164,9,43814
165,9,43899
166,9,43981
167,10,43951
168,10,43937
169,10,43923
170,11,43909
171,14,43890
172,14,43878
173,15,43862
174,15,43834
175,15,43812
176,15,43901
177,15,43988
178,15,44068
179,16,44156
180,16,44336
181,16,44523
182,16,44798
183,18,44974
184,18,45159
185,18,45333
186,18,45588
187,18,45755
188,18,45927
189,18,46003
190,18,46192
191,18,46380
192,18,46559
193,18,46627
194,20,46704
195,22,46884
196,22,47066
197,22,47152
198,22,47237
199,23,47310
200,23,47379
201,23,47462
202,24,47437
203,25,47414
204,26,47403
205,28,47380
206,28,47362
207,28,47342
208,29,47328
209,30,47309
210,30,47294
211,30,47282
212,30,47268
213,30,47251
214,30,47229
215,31,47211
216,32,47194
217,32,47177
218,32,47158
219,32,47148
220,32,47132
221,32,47118
222,32,47106
223,33,47089
224,33,47078
225,33,47072
226,34,47053
227,35,47040
228,35,47029
229,35,47007
230,35,46986
231,35,46964
232,35,46953
233,35,46945
234,35,46923
235,37,46904
236,37,46889
237,37,46982
238,38,47057
239,38,47143
240,38,47232
241,38,47316
242,39,47380
243,40,47462
244,40,47446
245,40,47433
246,40,47413
247,40,47401
248,40,47363
249,41,47338
250,42,47320
251,42,47306
252,42,47287
253,43,47278
254,44,47261
255,44,47246
256,44,47228
257,44,47203
258,44,47189
259,45,47182
260,45,47166
261,45,47148
262,47,47132
263,48,47107
264,50,47091
265,50,47074
266,50,47060
267,51,47047
268,52,47031
269,53,47010
270,53,46993
271,53,46978
272,53,46968
273,53,46955
274,53,46943
275,53,46928
276,53,46907
277,53,46883
278,53,46966
279,53,47046
280,53,47128
281,53,47213
282,55,47294
283,56,47372
284,56,47453
285,58,47433
286,59,47509
287,59,47596
288,60,47688
289,60,47770
290,60,47861
291,61,47921
292,61,47998
293,61,47986
294,62,47961
295,62,47952
296,63,47933
297,64,47919
298,65,47889
299,66,47872
300,66,47843
301,66,47827
302,66,47806
303,66,47795
304,66,47781
305,66,47770
306,66,47747
307,66,47710
308,66,47694
309,67,47663
310,67,47651
311,67,47629
312,68,47609
313,68,47579
314,68,47552
315,71,47437
316,72,47395
317,72,47360
318,73,47317
319,75,47283
320,76,47255
321,76,47241
322,76,47228
323,77,47215
324,77,47189
325,78,47158
326,78,47136
327,79,47102
328,80,47068
329,80,47041
330,80,47028
331,81,47102
332,81,47185
333,81,47268
334,82,47336
335,82,47427
336,83,47511
337,83,47603
338,83,47593
339,83,47580
340,84,47568
341,85,47553
342,86,47537
343,86,47529
344,88,47514
345,88,47509
346,90,47496
347,90,47484
348,90,47466
349,90,47453
350,90,47443
351,90,47435
352,90,47430
353,90,47427
354,90,47410
355,90,47392
356,91,47377
357,92,47363
358,93,47341
359,93,47329
360,94,47297
361,94,47278
362,96,47259
363,98,47242
364,99,47229
365,99,47219
366,100,47212
367,100,47196
368,100,47168
369,101,47151
370,104,47131
371,104,47112
372,106,47090
373,106,47074
374,106,47046
375,107,47022
376,107,47009
377,108,46986
378,108,46971
379,108,46964
380,108,46953
381,108,46931
382,109,46911
383,110,46898
384,111,46882
385,111,46870
386,111,46856
387,111,46844
388,111,46821
389,112,46807
390,112,46791
391,112,46773
392,112,46755
393,112,46737
394,113,46719
395,115,46704
396,115,46687
397,115,46674
398,116,46652
399,116,46643
400,116,46634
401,116,46619
402,117,46605
403,117,46589
404,119,46577
405,119,46560
406,119,46548
407,119,46539
408,119,46524
409,119,46495
410,119,46483
411,119,46469
412,119,46457
413,120,46440
414,120,46427
415,120,46413
416,120,46392
417,121,46366
418,121,46358
419,121,46344
420,121,46333
421,121,46316
422,121,46306
423,121,46295
424,121,46278
425,121,46265
426,121,46247
427,122,46224
428,122,46218
429,122,46204
430,122,46186
431,122,46171
432,122,46157
433,122,46149
434,122,46134
435,122,46128
436,122,46125
437,122,46108
438,123,46093
439,124,46084
440,124,46075
441,124,46068
442,124,46061
