step,stockout_skus_step,total_on_hand
90,0,631
91,0,623
92,3,611
93,3,605
94,6,593
95,6,580
96,9,565
97,0,7713
98,0,14858
99,0,22006
100,0,29155
101,0,36294
102,0,43441
103,0,50582
104,0,50563
105,0,50547
106,1,50537
107,1,50530
108,1,50514
109,1,50497
110,1,50482
111,1,50463
112,1,50453
113,1,50446
114,1,50426
115,2,50408
116,4,50382
117,4,50366
118,5,50353
119,5,50334
120,6,50324
121,6,50315
122,6,50296
123,6,50268
124,6,50250
125,7,50238
126,7,50220
127,8,50209
128,9,50183
129,9,50167
130,9,50148
131,9,50133
132,9,50125
133,10,50113
134,10,50106
135,10,50094
136,11,50070
137,13,50060
138,13,50037
139,14,50025
140,14,50010
141,15,50000
142,15,49992
143,15,49967
144,15,49948
145,16,49930
146,16,49913
147,17,49897
148,17,49888
149,17,49872
150,17,49853
151,18,49836
152,21,49818
153,21,49805
154,21,49791
155,22,49777
156,23,49760
157,23,49742
158,24,49732
159,24,49727
160,25,49718
161,25,49701
162,25,49687
163,26,49674
164,27,49665
165,27,49652
166,27,49638
167,28,49612
168,29,49601
169,29,49591
170,29,49578
171,29,49565
172,30,49555
173,30,49543
174,30,49515
175,30,49495
176,30,49487
177,30,49474
178,30,49455
179,30,49445
180,32,49430
181,32,49420
182,33,49397
183,33,49378
184,33,49364
185,33,49342
186,34,49304
187,35,49280
188,35,49263
189,37,49249
190,37,49240
191,37,49232
192,38,49216
193,39,49189
194,39,49177
195,39,49161
196,39,49146
197,39,49133
198,39,49121
199,39,49098
200,42,49070
201,44,49054
202,44,49039
203,44,49022
204,44,49016
205,44,49000
206,45,48983
207,45,48965
208,45,48953
209,46,48936
210,46,48923
211,46,48912
212,46,48899
213,46,48884
214,46,48864
215,46,48849
216,46,48835
217,46,48818
218,46,48800
219,47,48793
220,47,48780
221,48,48768
222,48,48758
223,49,48745
224,49,48734
225,49,48729
226,51,48712
227,52,48702
228,53,48692
229,54,48670
230,54,48650
231,55,48633
232,55,48625
233,55,48619
234,55,48604
235,56,48589
236,58,48574
237,58,48569
238,59,48547
239,59,48538
240,59,48530
241,60,48515
242,60,48487
243,60,48473
244,60,48460
245,60,48449
246,61,48432
247,61,48422
248,64,48390
249,64,48371
250,66,48356
251,67,48346
252,67,48331
253,67,48324
254,67,48311
255,68,48299
256,68,48284
257,68,48266
258,68,48255
259,68,48252
260,68,48242
261,69,48225
262,71,48211
263,72,48191
264,72,48180
265,72,48164
266,74,48153
267,74,48145
268,74,48132
269,74,48114
270,75,48102
271,75,48088
272,75,48079
273,75,48067
274,75,48056
275,76,48042
276,78,48023
277,80,48003
278,80,47988
279,80,47969
280,80,47936
281,80,47918
282,81,47896
283,81,47866
284,81,47836
285,81,47803
286,81,47764
287,82,47745
288,82,47733
289,82,47697
290,82,47682
291,83,47604
292,83,47556
293,83,47532
294,83,47481
295,83,47463
296,84,47434
297,84,47407
298,85,47350
299,86,47320
300,87,47264
301,87,47240
302,89,47203
303,90,47191
304,91,47170
305,91,47149
306,91,47116
307,92,47051
308,92,47033
309,93,46985
310,94,46954
311,95,46897
312,95,46852
313,95,46786
314,96,46716
315,99,46425
316,99,46311
317,101,46221
318,101,46140
319,101,46071
320,101,46002
321,101,45966
322,102,45929
323,102,45911
324,102,45845
325,102,45820
326,103,45806
327,103,45778
328,103,45748
329,103,45727
330,104,45717
331,105,45697
332,105,45682
333,105,45666
334,105,45639
335,105,45633
336,105,45619
337,105,45613
338,105,45603
339,105,45591
340,106,45583
341,106,45574
342,106,45563
343,106,45556
344,106,45544
345,106,45541
346,106,45532
347,106,45521
348,106,45505
349,106,45493
350,106,45484
351,106,45477
352,106,45473
353,106,45470
354,106,45456
355,106,45443
356,106,45430
357,106,45420
358,108,45404
359,108,45396
360,108,45373
361,108,45360
362,108,45346
363,109,45333
364,109,45324
365,110,45316
366,110,45311
367,110,45299
368,112,45279
369,113,45268
370,113,45257
371,113,45241
372,113,45224
373,114,45208
374,114,45184
375,115,45162
376,116,45150
377,116,45133
378,116,45118
379,116,45113
380,117,45104
381,118,45086
382,119,45071
383,119,45059
384,120,45048
385,120,45036
386,120,45025
387,120,45014
388,120,44991
389,120,44981
390,120,44968
391,121,44952
392,121,44934
393,122,44923
394,122,44912
395,122,44901
396,122,44887
397,122,44874
398,122,44854
399,122,44845
400,122,44836
401,123,44822
402,123,44810
403,124,44797
404,124,44792
405,124,44776
406,124,44764
407,124,44755
408,124,44740
409,124,44712
410,124,44700
411,124,44686
412,125,44675
413,125,44660
414,125,44649
415,125,44637
416,125,44617
417,125,44595
418,125,44587
419,127,44574
420,127,44563
421,127,44546
422,127,44536
423,127,44526
424,127,44509
425,128,44496
426,128,44481
427,129,44464
428,129,44458
429,129,44444
430,129,44426
431,129,44411
432,129,44398
433,129,44390
434,129,44378
435,129,44372
436,129,44369
437,129,44355
438,129,44343
439,129,44337
440,129,44328
441,129,44321
442,129,44315
443,129,44302
444,129,44277
445,129,44258
446,129,44249
447,129,44240
448,129,44233
449,129,44228
450,129,44223
451,129,44219
452,129,44214
453,129,44206
454,129,44195
455,129,44187
456,129,44181
457,129,44174
458,130,44160
459,130,44149
460,130,44133
461,130,44116
