step,stockout_skus_step,total_on_hand
90,0,2104
91,0,2096
92,0,2084
93,0,2077
94,0,2063
95,0,2048
96,1,2027
97,0,2424
98,0,2833
99,0,3268
100,0,3709
101,0,4157
102,0,4635
103,0,5138
104,0,5223
105,0,5289
106,0,5345
107,0,5414
108,0,5480
109,0,5540
110,0,5591
111,0,5625
112,0,5669
113,0,5721
114,0,5742
115,0,5746
116,1,5737
117,1,5726
118,1,5724
119,1,5718
120,1,5715
121,1,5719
122,1,5728
123,0,5842
124,0,5964
125,0,6088
126,0,6205
127,0,6337
128,0,6454
129,0,6579
130,0,6600
131,0,6630
132,0,6668
133,0,6704
134,0,6738
135,0,6759
136,0,6745
137,0,6751
138,0,6746
139,0,6751
140,0,6765
141,0,6788
142,0,6818
143,0,6852
144,0,6872
145,0,6898
146,0,6922
147,0,6940
148,0,6980
149,0,6998
150,0,6988
151,0,6988
152,0,6998
153,0,7016
154,0,7035
155,0,7033
156,0,7031
157,0,7048
158,0,7074
159,0,7122
160,0,7174
161,0,7214
162,0,7263
163,0,7318
164,0,7351
165,1,7378
166,1,7390
167,1,7382
168,1,7391
169,1,7401
170,0,7398
171,0,7419
172,0,7451
173,0,7477
174,0,7498
175,0,7524
176,0,7572
177,0,7614
178,0,7604
179,0,7601
180,0,7609
181,1,7617
182,1,7620
183,1,7622
184,1,7653
185,0,7676
186,0,7675
187,0,7680
188,0,7691
189,0,7704
190,0,7738
191,0,7777
192,0,7788
193,0,7811
194,0,7859
195,0,7929
196,1,8006
197,1,8088
198,1,8142
199,1,8198
200,0,8259
201,0,8331
202,0,8381
203,0,8438
204,0,8503
205,0,8551
206,0,8588
207,0,8586
208,0,8591
209,0,8605
210,0,8598
211,0,8610
212,0,8626
213,0,8638
214,0,8624
215,0,8604
216,0,8588
217,0,8576
218,0,8564
219,0,8580
220,0,8581
221,0,8592
222,0,8601
223,0,8603
224,0,8623
225,0,8647
226,0,8643
227,0,8660
228,0,8687
229,0,8702
230,0,8716
231,0,8730
232,0,8747
233,0,8805
234,1,8847
235,1,8886
236,1,8932
237,0,9004
238,0,9060
239,0,9129
240,0,9142
241,0,9166
242,0,9152
243,0,9169
244,0,9183
245,0,9209
246,0,9225
247,0,9257
248,0,9242
249,0,9249
250,0,9290
251,0,9314
252,0,9340
253,0,9411
254,0,9479
255,0,9571
256,0,9668
257,0,9740
258,0,9836
259,0,9951
260,0,10040
261,0,10116
262,0,10156
263,0,10173
264,0,10201
265,0,10204
266,0,10215
267,0,10219
268,1,10268
269,0,10339
270,1,10393
271,1,10442
272,1,10520
273,0,10607
274,1,10686
275,1,10703
276,2,10627
277,2,10537
278,2,10485
279,1,10436
280,2,10424
281,2,10437
282,2,10518
283,1,10618
284,1,10764
285,2,10913
286,2,11220
287,2,11594
288,2,11992
289,1,12367
290,2,12890
291,2,13324
292,1,13811
293,1,14321
294,0,14759
295,0,15183
296,0,15468
297,1,15718
298,1,16003
299,1,16412
300,0,16686
301,0,16997
302,0,17339
303,0,17697
304,0,18044
305,0,18396
306,0,18720
307,0,19015
308,0,19271
309,0,19451
310,0,19630
311,0,19729
312,0,19777
313,0,19784
314,0,19777
315,0,19546
316,0,19439
317,0,19416
318,2,19362
319,1,19335
320,2,19415
321,1,19554
322,0,19825
323,1,20177
324,1,20493
325,1,20835
326,0,21239
327,0,21569
328,0,21881
329,0,22027
330,0,22161
331,0,22293
332,0,22383
333,0,22432
334,0,22428
335,0,22454
336,0,22527
337,0,22600
338,0,22679
339,0,22750
340,0,22818
341,0,22845
342,0,22895
343,0,22890
344,0,22884
345,0,22884
346,0,22864
347,0,22839
348,0,22809
349,0,22792
350,0,22791
351,0,22796
352,0,22810
353,0,22834
354,0,22823
355,0,22832
356,0,22789
357,0,22751
358,0,22711
359,0,22690
360,0,22640
361,0,22603
362,1,22545
363,0,22559
364,1,22600
365,1,22623
366,1,22647
367,1,22675
368,1,22676
369,0,22727
370,1,22730
371,1,22749
372,1,22772
373,1,22794
374,2,22798
375,1,22909
376,1,23074
377,1,23232
378,0,23401
379,0,23576
380,0,23744
381,0,23891
382,0,23961
383,0,23966
384,0,23997
385,0,24031
386,0,24058
387,0,24107
388,0,24097
389,0,24078
390,0,24046
391,0,24028
392,0,24021
393,0,24024
394,0,24025
395,0,24047
396,0,24060
397,1,24086
398,1,24074
399,0,24093
400,0,24093
401,0,24131
402,0,24121
403,0,24099
404,1,24085
405,1,24063
406,1,24052
407,1,24039
408,1,23989
409,0,23951
410,0,23931
411,0,23923
412,0,23936
413,0,23910
414,0,23920
415,0,23933
416,0,23894
417,0,23847
418,0,23808
419,0,23791
420,0,23786
421,0,23773
422,0,23767
423,0,23766
424,0,23754
425,0,23759
426,0,23744
427,1,23735
428,1,23750
429,1,23758
430,1,23690
431,1,23614
432,1,23562
433,1,23499
434,0,23466
435,0,23447
436,0,23428
437,0,23387
438,0,23371
439,0,23361
440,0,23376
441,0,23416
442,0,23458
443,0,23505
444,0,23506
445,0,23501
446,0,23543
447,0,23565
448,0,23581
449,0,23581
450,0,23580
451,0,23570
452,0,23577
453,0,23531
454,0,23489
455,0,23453
456,0,23453
457,0,23442
458,0,23418
459,0,23391
460,1,23400
461,1,23403
462,1,23427
463,1,23457
464,2,23470
465,0,23539
466,1,23610
467,1,23689
468,1,23763
469,1,23819
470,1,23897
471,0,24006
472,0,23995
473,0,23964
474,1,23913
475,0,23899
476,0,23979
477,1,24084
478,1,24198
479,1,24261
480,1,24302
481,1,24349
482,1,24441
483,1,24424
484,1,24444
485,1,24472
486,1,24466
487,0,24463
488,0,24566
489,0,24712
490,0,24880
491,0,25037
492,0,25173
493,0,25216
494,0,25265
495,0,25271
496,0,25265
497,0,25238
498,0,25221
499,0,25213
500,0,25213
501,0,25215
502,0,25220
503,0,25249
504,0,25269
505,0,25280
506,0,25283
507,0,25295
508,0,25318
509,0,25346
510,1,25342
511,0,25357
512,0,25365
513,0,25398
514,0,25387
515,0,25379
516,0,25372
517,0,25383
518,0,25384
519,0,25393
520,0,25372
521,0,25336
522,1,25307
523,1,25273
524,1,25244
525,0,25246
526,0,25249
527,0,25257
528,0,25284
529,0,25313
530,0,25340
531,0,25367
532,0,25392
533,0,25424
534,0,25450
535,0,25432
536,0,25418
