step,stockout_skus_step,total_on_hand
90,0,621
91,1,613
92,3,602
93,4,596
94,6,585
95,6,572
96,11,557
97,0,1576
98,0,2605
99,0,3659
100,0,4720
101,0,5778
102,0,6861
103,0,7959
104,0,7987
105,0,8007
106,0,8020
107,0,8037
108,0,8072
109,0,8118
110,0,8166
111,0,8198
112,0,8251
113,0,8305
114,0,8348
115,0,8391
116,1,8472
117,1,8548
118,1,8638
119,1,8712
120,1,8797
121,1,8893
122,1,8954
123,0,9072
124,0,9208
125,1,9342
126,1,9481
127,1,9629
128,2,9749
129,2,9879
130,1,9893
131,0,9916
132,0,9947
133,0,9962
134,0,9982
135,0,10009
136,0,10020
137,1,10043
138,1,10041
139,1,10049
140,1,10052
141,1,10064
142,1,10065
143,0,10061
144,0,10051
145,0,10046
146,0,10038
147,0,10035
148,0,10040
149,0,10041
150,0,10021
151,1,10009
152,0,10023
153,0,10042
154,0,10073
155,1,10105
156,0,10140
157,0,10183
158,0,10235
159,0,10276
160,0,10319
161,0,10337
162,0,10365
163,0,10366
164,0,10365
165,0,10352
166,0,10336
167,0,10301
168,0,10286
169,0,10272
170,0,10254
171,0,10261
172,0,10274
173,0,10290
174,0,10304
175,0,10323
176,0,10357
177,0,10392
178,0,10379
179,0,10366
180,2,10343
181,1,10336
182,1,10315
183,1,10298
184,2,10330
185,1,10353
186,1,10372
187,2,10408
188,2,10437
189,2,10473
190,2,10522
191,1,10572
192,1,10607
193,1,10658
194,1,10728
195,1,10802
196,1,10883
197,1,10987
198,1,11066
199,1,11135
200,0,11219
201,0,11323
202,0,11410
203,0,11523
204,0,11645
205,0,11733
206,0,11805
207,1,11840
208,0,11909
209,1,11990
210,1,12048
211,1,12112
212,0,12192
213,0,12284
214,0,12359
215,0,12397
216,0,12428
217,0,12448
218,0,12467
219,0,12484
220,0,12472
221,1,12469
222,1,12478
223,1,12485
224,0,12513
225,0,12540
226,1,12556
227,1,12600
228,1,12640
229,1,12655
230,1,12675
231,2,12689
232,2,12709
233,1,12763
234,1,12789
235,1,12798
236,2,12832
237,1,12890
238,1,12950
239,1,13026
240,1,13061
241,0,13115
242,0,13139
243,0,13167
244,0,13177
245,0,13209
246,2,13227
247,2,13255
248,3,13233
249,1,13247
250,2,13282
251,2,13330
252,2,13375
253,1,13467
254,1,13557
255,0,13669
256,0,13778
257,0,13856
258,0,13930
259,0,14007
260,0,14037
261,0,14062
262,2,14054
263,2,14017
264,2,13991
265,2,13952
266,3,13934
267,3,13928
268,2,13943
269,1,13984
270,1,14038
271,0,14108
272,0,14182
273,0,14240
274,0,14331
275,0,14391
276,1,14392
277,1,14392
278,1,14392
279,1,14391
280,1,14370
281,0,14311
282,0,14234
283,0,14149
284,0,14085
285,0,13994
286,0,13900
287,0,13895
288,0,13918
289,0,13863
290,0,13902
291,2,13869
292,1,13885
293,1,13925
294,2,13901
295,2,13934
296,2,14052
297,2,14112
298,1,14249
299,2,14435
300,2,14591
301,3,14793
302,5,15098
303,6,15307
304,7,15493
305,6,15646
306,5,15828
307,4,15982
308,5,16178
309,2,16457
310,1,16753
311,1,17055
312,1,17336
313,1,17521
314,3,17700
315,11,17339
316,8,17223
317,10,17295
318,11,17393
319,13,17567
320,15,17816
321,12,18930
322,6,20565
323,5,22462
324,2,24427
325,2,26551
326,1,28633
327,1,30593
328,1,31768
329,0,32472
330,1,33000
331,2,33268
332,2,33415
333,2,33578
334,1,33794
335,1,34015
336,0,34235
337,0,34455
338,0,34625
339,0,34776
340,0,34886
341,0,34935
342,0,34992
343,0,35032
344,0,35027
345,0,35025
346,0,35003
347,0,34968
348,0,34916
349,0,34871
350,0,34841
351,0,34822
352,0,34812
353,0,34812
354,0,34784
355,0,34766
356,0,34718
357,0,34675
358,0,34618
359,1,34576
360,1,34506
361,1,34451
362,1,34385
363,0,34334
364,0,34332
365,0,34356
366,0,34393
367,0,34428
368,1,34436
369,1,34479
370,0,34535
371,0,34574
372,0,34575
373,0,34560
374,0,34514
375,0,34485
376,1,34539
377,2,34585
378,2,34641
379,1,34760
380,2,34879
381,3,34997
382,3,35140
383,1,35188
384,0,35261
385,0,35331
386,0,35396
387,0,35472
388,0,35487
389,0,35480
390,0,35453
391,0,35425
392,0,35400
393,0,35375
394,0,35362
395,0,35329
396,0,35283
397,0,35224
398,0,35143
399,0,35090
400,0,35034
401,1,34989
402,0,34945
403,1,34886
404,1,34844
405,1,34796
406,1,34764
407,1,34742
408,1,34692
409,0,34623
410,1,34569
411,1,34523
412,0,34509
413,0,34473
414,0,34473
415,0,34478
416,0,34435
417,0,34446
418,0,34464
419,1,34485
420,1,34502
421,1,34479
422,0,34474
423,0,34465
424,0,34419
425,0,34388
426,0,34336
427,1,34292
428,1,34265
429,1,34211
430,1,34136
431,0,34063
432,0,34029
433,0,33992
434,0,33971
435,0,33966
436,0,33961
437,0,33924
438,0,33888
439,0,33843
440,0,33809
441,0,33797
442,0,33770
443,0,33744
444,0,33685
445,0,33638
446,0,33606
447,0,33579
448,0,33555
449,0,33541
450,0,33525
451,0,33481
452,0,33454
453,0,33421
454,0,33392
455,0,33359
456,0,33349
457,0,33325
458,1,33279
459,1,33223
460,1,33162
461,1,33086
462,1,33058
463,1,33045
464,1,33025
465,0,33029
466,0,33036
467,0,33071
468,0,33090
469,1,33089
470,1,33115
471,1,33153
472,1,33096
473,1,33025
474,1,32926
475,1,32857
476,0,32869
477,0,32913
478,0,32978
479,1,33003
480,1,33043
481,0,33093
482,0,33176
483,0,33174
484,0,33211
