step,stockout_skus_step,total_on_hand
90,0,2087
91,0,2079
92,0,2067
93,0,2060
94,0,2046
95,0,2031
96,1,2010
97,0,2405
98,0,2811
99,0,3228
100,0,3658
101,0,4089
102,0,4548
103,0,5027
104,0,5085
105,0,5125
106,0,5173
107,0,5229
108,0,5290
109,0,5341
110,0,5383
111,0,5419
112,0,5472
113,0,5540
114,0,5577
115,0,5597
116,0,5604
117,0,5608
118,0,5635
119,0,5650
120,0,5667
121,0,5685
122,0,5703
123,0,5824
124,0,5967
125,0,6092
126,0,6217
127,0,6345
128,0,6464
129,0,6592
130,0,6627
131,0,6664
132,0,6722
133,0,6770
134,0,6824
135,0,6872
136,0,6895
137,0,6918
138,0,6923
139,0,6922
140,0,6923
141,0,6940
142,0,6956
143,0,6955
144,0,6959
145,0,6983
146,0,7005
147,0,7026
148,0,7048
149,0,7056
150,0,7058
151,0,7060
152,0,7052
153,0,7049
154,0,7067
155,0,7086
156,0,7091
157,0,7131
158,0,7180
159,0,7246
160,0,7302
161,0,7324
162,0,7362
163,0,7398
164,1,7401
165,1,7400
166,1,7386
167,1,7363
168,1,7364
169,0,7367
170,0,7370
171,0,7395
172,0,7426
173,0,7451
174,0,7471
175,0,7496
176,0,7527
177,0,7560
178,0,7550
179,0,7554
180,0,7562
181,0,7577
182,0,7576
183,1,7571
184,1,7597
185,1,7601
186,1,7581
187,0,7583
188,0,7592
189,0,7611
190,0,7645
191,0,7677
192,0,7696
193,0,7720
194,1,7737
195,1,7775
196,1,7823
197,1,7886
198,1,7929
199,1,7974
200,0,8033
201,0,8117
202,0,8183
203,0,8251
204,0,8335
205,0,8403
206,0,8462
207,0,8467
208,0,8491
209,0,8516
210,0,8502
211,0,8498
212,0,8505
213,0,8512
214,0,8508
215,0,8502
216,0,8492
217,0,8486
218,0,8486
219,0,8490
220,0,8474
221,0,8461
222,0,8446
223,0,8433
224,0,8445
225,0,8459
226,0,8462
227,0,8488
228,0,8522
229,0,8543
230,0,8562
231,0,8567
232,0,8568
233,0,8595
234,1,8603
235,1,8611
236,1,8624
237,0,8655
238,0,8677
239,0,8723
240,0,8735
241,0,8756
242,0,8746
243,2,8773
244,1,8813
245,1,8858
246,0,8886
247,0,8924
248,0,8918
249,0,8968
250,0,9050
251,0,9120
252,0,9191
253,0,9289
254,0,9382
255,1,9488
256,1,9621
257,0,9717
258,0,9819
259,0,9966
260,0,10060
261,0,10128
262,0,10170
263,0,10178
264,0,10190
265,0,10186
266,0,10162
267,0,10148
268,1,10179
269,0,10232
270,0,10301
271,0,10379
272,0,10460
273,0,10559
274,0,10657
275,0,10696
276,0,10677
277,0,10662
278,0,10654
279,0,10645
280,0,10617
281,0,10582
282,0,10546
283,0,10525
284,0,10527
285,0,10524
286,0,10546
287,0,10596
288,1,10669
289,1,10700
290,0,10747
291,0,10775
292,0,10824
293,0,10878
294,0,10916
295,0,10971
296,0,11048
297,0,11115
298,0,11133
299,0,11172
300,0,11162
301,0,11174
302,0,11209
303,0,11248
304,0,11289
305,0,11329
306,0,11359
307,0,11366
308,0,11407
309,0,11461
310,0,11523
311,0,11592
312,0,11660
313,0,11713
314,0,11754
315,0,11570
316,0,11513
317,0,11483
318,0,11427
