forecast_mape_mean,forecast_mape_rel_to_full,forecast_mape_std,holding_cost_mean,holding_cost_rel_to_full,holding_cost_std,n_drift_events_mean,n_drift_events_rel_to_full,n_drift_events_std,n_global_drift_events_mean,n_global_drift_events_rel_to_full,n_global_drift_events_std,n_orders_mean,n_orders_rel_to_full,n_orders_std,n_refits_mean,n_refits_rel_to_full,n_refits_std,n_seeds,ordering_cost_mean,ordering_cost_rel_to_full,ordering_cost_std,stockout_cost_mean,stockout_cost_rel_to_full,stockout_cost_std,stockout_rate_mean,stockout_rate_rel_to_full,stockout_rate_std,time_per_step_ms_mean,time_per_step_ms_rel_to_full,time_per_step_ms_std,total_cost_mean,total_cost_rel_to_full,total_cost_std,total_units_ordered_mean,total_units_ordered_rel_to_full,total_units_ordered_std,variant
0.8645298972603406,,0.0019350859532868234,179375.53900000002,,10332.993544678407,36.0,,16.865480854231357,3.6,,0.8432740427115678,2327.7,,465.54891138191795,2025.4,,639.6233613967242,10,116385.0,,23277.445569095897,817.0,,161.67869371070512,0.2384920634920635,,0.08549313360575794,227.99793519345388,,30.019752024316173,296577.539,,33269.91809225681,85540.6,,16575.707715408917,full
0.8450878049443318,-0.022488629228000073,0.0,160947.489,-0.10273446481462567,1478.7536100562663,0.0,-1.0,0.0,0.0,-1.0,0.0,1440.8,-0.38101989087940885,8.011103405759894,3192.0,0.5759849906191369,0.0,10,72040.0,-0.38101989087940885,400.5551702879947,520.5,-0.3629130966952264,19.500712237705006,0.07956349206349206,-0.6663893510815309,0.005489816394033632,243.0494377311507,0.06601595985913546,23.080238245999986,233507.989,-0.2126578776419073,1378.8970497099795,54176.1,-0.36666214639598044,383.45721186767804,no_adwin
0.9090631574574637,0.051511532843742214,0.0,96614.51000000001,-0.4613841411230547,737.5224454136207,2.0,-0.9444444444444444,0.0,2.0,-0.4444444444444445,0.0,1495.0,-0.35773510332087466,9.006170724070865,3104.0,0.532536782857707,0.0,10,74750.0,-0.35773510332087466,450.3085362035432,681.5,-0.16585067319461444,23.10002405001153,0.09007936507936508,-0.6222961730449252,0.008981082114692037,0.9212791910728796,-0.9959592651999626,0.026260920547756812,172046.01,-0.41989534817739516,809.6378489039225,37256.9,-0.5644536044872259,188.2335723981718,ma_only
0.8682014647086913,0.00424689471120175,0.0,142798.093,-0.20391546252022702,2075.544362469492,4.0,-0.8888888888888888,0.0,2.0,-0.4444444444444445,0.0,1364.8,-0.4136701464965416,12.145415230082136,3239.0,0.5991902834008096,0.0,10,68240.0,-0.41367014649654166,607.2707615041068,569.5,-0.302937576499388,29.387261034521593,0.0869047619047619,-0.6356073211314476,0.005517633231379422,228.57248006746033,0.002519956479074925,40.289068874191386,211607.593,-0.2865016220935059,2145.462287278536,49345.8,-0.4231300692302836,586.6260970821003,no_safety
