step,stockout_skus_step,total_on_hand
90,0,2104
91,0,2096
92,0,2084
93,0,2077
94,0,2063
95,0,2048
96,1,2027
97,0,2428
98,0,2841
99,0,3272
100,0,3709
101,0,4165
102,0,4647
103,0,5159
104,0,5231
105,0,5298
106,0,5362
107,0,5442
108,0,5510
109,0,5569
110,0,5619
111,0,5649
112,0,5689
113,0,5737
114,0,5758
115,0,5762
116,1,5753
117,1,5742
118,1,5740
119,1,5734
120,1,5731
121,1,5735
122,1,5744
123,0,5858
124,0,5980
125,0,6104
126,0,6221
127,0,6353
128,0,6470
129,0,6594
130,0,6614
131,0,6643
132,0,6680
133,0,6715
134,0,6748
135,0,6768
136,0,6754
137,0,6760
138,0,6755
139,0,6760
140,0,6774
141,0,6797
142,0,6827
143,0,6861
144,0,6881
145,0,6907
146,0,6931
147,0,6949
148,0,6989
149,0,7007
150,0,6997
151,0,6997
152,0,7007
153,0,7025
154,0,7044
155,0,7042
156,0,7040
157,0,7057
158,0,7083
159,0,7131
160,0,7183
161,0,7223
162,0,7272
163,0,7327
164,0,7360
165,1,7387
166,1,7399
167,1,7405
168,1,7430
169,1,7460
170,1,7471
171,0,7488
172,0,7516
173,0,7538
174,0,7541
175,0,7569
176,0,7617
177,0,7665
178,0,7696
179,0,7720
180,0,7728
181,1,7736
182,1,7739
183,1,7741
184,1,7772
185,0,7795
186,0,7794
187,0,7799
188,0,7810
189,0,7823
190,0,7857
191,0,7896
192,0,7907
193,0,7930
194,0,7978
195,0,8064
196,1,8157
197,1,8255
198,1,8325
199,1,8397
200,0,8474
201,0,8562
202,0,8600
203,0,8657
204,0,8722
205,0,8770
206,0,8807
207,0,8805
208,0,8810
209,0,8824
210,0,8812
211,0,8819
212,0,8830
213,0,8837
214,0,8812
215,0,8792
216,0,8785
217,0,8782
218,0,8780
219,0,8799
220,0,8803
221,0,8817
222,0,8829
223,0,8821
224,0,8831
225,0,8858
226,0,8867
227,0,8898
228,0,8930
229,0,8949
230,0,8967
231,0,8985
232,0,8992
233,0,9027
234,1,9044
235,1,9068
236,1,9097
237,0,9151
238,0,9189
239,0,9239
240,0,9252
241,0,9276
242,0,9262
243,0,9279
244,0,9293
245,0,9319
246,0,9335
247,0,9367
248,0,9352
249,0,9377
250,0,9403
251,0,9413
252,0,9426
253,0,9484
254,0,9541
255,0,9610
256,0,9654
257,0,9697
258,0,9772
259,0,9866
260,0,9934
261,0,9997
262,0,10038
263,0,10057
264,0,10104
265,0,10116
266,0,10136
267,0,10149
268,1,10165
269,0,10203
270,1,10201
271,1,10197
272,1,10214
273,0,10253
274,1,10277
275,2,10251
276,3,10144
277,5,10062
278,5,9993
279,5,9938
280,6,9962
281,4,10022
282,4,10084
283,5,10186
284,3,10340
285,1,10527
286,1,10723
287,2,10930
288,2,11137
289,4,11409
290,4,11709
291,6,11895
292,4,12029
293,4,12182
294,2,12306
295,0,12434
296,0,12555
297,0,12616
298,0,12740
299,0,12934
300,0,12880
301,1,12870
302,4,12792
303,4,12770
304,5,12753
305,6,12736
306,8,12699
307,4,12694
308,4,12718
309,3,13000
310,3,13388
311,2,13731
312,2,14117
313,3,14467
314,5,14593
315,9,13917
316,12,13640
317,12,13546
318,14,13589
319,13,13676
320,13,13945
321,16,14378
322,15,14996
323,11,15866
324,8,16789
325,7,17445
326,5,18193
327,5,18837
328,4,19610
329,3,20453
330,6,21129
331,6,21616
332,4,22154
333,4,22579
334,7,23070
335,7,23610
336,6,24029
337,4,24966
338,6,25885
339,5,26571
340,4,27303
341,4,27787
342,2,28350
343,0,28891
344,1,29011
345,1,29224
346,2,29312
347,2,29311
348,2,29369
349,2,29707
350,2,30072
351,0,30474
352,0,30935
353,0,31459
354,0,31821
355,0,32171
356,0,31964
357,0,31812
358,1,31674
359,1,31864
360,1,31964
361,1,32076
362,1,32183
363,0,32404
364,0,32652
365,0,32819
366,0,33078
367,0,33335
368,1,33575
369,1,33801
370,1,33921
371,1,34052
372,1,34116
373,1,34160
374,1,34184
375,1,34304
376,1,34410
377,1,34516
378,0,34632
379,0,34784
380,0,34854
381,0,34886
382,0,34847
383,0,34826
384,0,34829
385,0,34814
386,0,34812
387,0,34821
388,0,34813
389,0,34818
390,0,34828
391,0,34851
392,0,34888
393,0,34937
394,0,35026
395,0,35093
396,0,35133
397,0,35146
398,0,35135
399,0,35137
400,0,35118
401,0,35116
402,0,35089
403,0,35045
404,1,35015
405,1,34977
406,1,34956
407,1,34945
408,1,34881
409,0,34804
410,0,34744
411,0,34694
412,0,34665
413,0,34613
414,0,34596
415,0,34589
416,0,34532
417,0,34486
418,0,34451
419,0,34441
420,0,34443
421,0,34460
422,0,34477
423,0,34499
424,0,34478
425,0,34473
426,0,34446
427,1,34421
428,1,34395
429,1,34379
430,1,34337
431,1,34301
432,1,34290
433,1,34269
434,0,34278
435,0,34301
436,0,34294
437,0,34256
438,0,34207
439,0,34220
440,0,34245
441,0,34278
442,0,34329
443,0,34382
444,0,34389
445,0,34427
446,0,34434
447,0,34446
448,0,34462
449,0,34437
450,0,34410
451,0,34385
452,0,34398
453,0,34384
454,0,34375
455,0,34361
456,0,34370
457,0,34342
458,0,34280
459,0,34206
460,1,34194
461,1,34174
462,1,34189
463,1,34219
464,1,34235
465,0,34254
466,0,34275
467,0,34261
468,0,34229
469,0,34190
470,0,34180
471,0,34187
472,0,34129
473,0,34060
474,1,33976
475,1,33916
476,1,33933
477,1,34001
478,1,34089
479,1,34169
480,1,34252
481,1,34324
482,1,34444
483,1,34485
484,1,34515
485,1,34546
486,1,34497
487,0,34449
488,0,34403
489,0,34392
490,0,34388
491,0,34388
492,0,34378
493,0,34351
494,0,34336
495,0,34335
496,0,34336
497,0,34330
498,0,34325
499,0,34318
500,0,34341
501,0,34357
502,0,34364
503,0,34376
504,0,34379
505,0,34385
506,0,34402
507,0,34390
508,0,34380
509,0,34375
510,1,34353
511,0,34350
512,0,34339
513,0,34328
514,0,34284
515,0,34275
516,0,34275
517,0,34292
518,0,34300
519,0,34309
520,0,34311
521,0,34298
522,1,34274
523,1,34232
524,1,34186
525,0,34171
526,0,34155
527,0,34128
528,0,34107
529,0,34085
530,0,34071
531,0,34067
532,0,34064
533,0,34069
534,0,34088
535,0,34085
536,0,34087
