step,stockout_skus_step,total_on_hand
90,0,2101
91,0,2093
92,0,2081
93,0,2074
94,0,2060
95,0,2045
96,1,2025
97,0,2469
98,0,2917
99,0,3377
100,0,3843
101,0,4309
102,0,4817
103,0,5338
104,0,5367
105,0,5411
106,0,5466
107,0,5527
108,0,5598
109,0,5638
110,0,5669
111,0,5709
112,0,5748
113,0,5781
114,0,5810
115,0,5821
116,1,5819
117,1,5823
118,1,5828
119,1,5829
120,1,5840
121,1,5844
122,1,5847
123,0,5961
124,0,6083
125,0,6209
126,0,6328
127,0,6447
128,0,6557
129,0,6668
130,0,6679
131,0,6706
132,0,6742
133,0,6782
134,0,6835
135,0,6875
136,0,6906
137,0,6927
138,0,6929
139,0,6941
140,0,6942
141,0,6952
142,0,6969
143,0,6962
144,0,6960
145,0,6978
146,0,7001
147,0,7044
148,0,7088
149,0,7110
150,0,7127
151,0,7150
152,0,7158
153,0,7187
154,0,7209
155,0,7232
156,0,7248
157,0,7291
158,0,7335
159,0,7401
160,0,7439
161,0,7458
162,0,7486
163,0,7512
164,1,7538
165,1,7568
166,1,7584
167,1,7589
168,1,7611
169,0,7644
170,0,7677
171,0,7687
172,0,7695
173,0,7695
174,0,7677
175,0,7663
176,0,7667
177,0,7672
178,0,7673
179,0,7674
180,0,7672
181,1,7681
182,1,7682
183,1,7661
184,1,7668
185,0,7660
186,0,7644
187,0,7647
188,0,7656
189,0,7675
190,0,7700
191,0,7729
192,0,7745
193,1,7764
194,1,7797
195,1,7862
196,1,7947
197,1,8047
198,1,8117
199,1,8181
200,0,8241
201,0,8326
202,0,8382
203,0,8433
204,0,8493
205,0,8544
206,0,8586
207,0,8591
208,0,8615
209,0,8633
210,0,8612
211,0,8608
212,0,8607
213,0,8607
214,0,8595
215,0,8581
216,0,8579
217,0,8585
218,0,8591
219,0,8618
220,0,8624
221,0,8623
222,0,8620
223,0,8607
224,0,8612
225,0,8627
226,0,8628
227,0,8653
228,0,8686
229,0,8708
230,0,8736
231,0,8759
232,0,8778
233,0,8814
234,0,8823
235,1,8831
236,1,8845
237,1,8869
238,0,8891
239,0,8925
240,0,8924
241,0,8937
242,0,8920
243,1,8933
244,1,8942
245,1,8950
246,0,8953
247,0,8966
248,0,8943
249,0,8982
250,0,9021
251,0,9075
252,0,9140
253,0,9232
254,0,9336
255,0,9468
256,0,9559
257,0,9672
258,0,9780
259,0,9942
260,0,10088
261,0,10221
262,0,10300
263,0,10361
264,0,10412
265,0,10454
266,0,10459
267,0,10452
268,1,10457
269,0,10485
270,0,10522
271,0,10561
272,0,10610
273,0,10671
274,0,10731
275,0,10771
276,0,10759
277,0,10750
278,0,10756
279,0,10761
280,0,10726
281,0,10731
282,0,10729
283,0,10724
284,0,10737
285,0,10738
286,0,10748
287,1,10777
288,1,10872
289,0,10937
290,0,11014
291,0,11056
292,0,11126
293,0,11191
294,0,11114
295,0,11124
296,0,11123
297,0,11157
298,0,11186
299,0,11225
300,0,11242
301,1,11260
302,0,11284
303,0,11323
304,0,11355
305,0,11419
306,0,11490
307,0,11552
308,0,11629
309,0,11737
310,0,11844
311,0,11886
312,0,11906
313,0,11886
314,0,11865
315,0,11635
316,0,11524
317,0,11466
318,0,11403
319,1,11351
320,1,11329
321,1,11308
322,0,11335
323,0,11534
324,0,11708
325,0,11870
326,0,12061
327,1,12227
328,1,12413
329,1,12573
330,1,12590
331,0,12633
332,0,12664
333,0,12712
334,0,12749
335,0,12793
336,0,12857
337,0,12944
338,0,13001
339,0,13047
340,0,13094
341,0,13168
342,0,13223
343,0,13283
344,0,13350
345,0,13432
346,0,13540
347,0,13618
348,0,13627
349,0,13649
350,0,13649
351,0,13659
352,0,13678
353,0,13717
354,0,13730
355,0,13747
356,0,13749
357,0,13758
358,0,13751
359,0,13760
360,0,13709
361,1,13674
362,2,13634
363,2,13586
364,2,13576
365,1,13578
366,1,13575
367,0,13623
368,0,13646
369,0,13713
370,0,13786
371,0,13835
372,0,13876
373,0,13928
374,1,13908
375,1,13967
376,1,14082
377,2,14190
378,1,14308
379,1,14467
380,1,14622
381,0,14773
382,0,14796
383,1,14850
384,0,14934
385,0,15028
386,0,15106
387,0,15202
388,0,15234
389,0,15237
390,0,15228
391,0,15228
392,0,15224
393,0,15208
394,0,15188
395,0,15190
396,0,15198
397,1,15210
398,1,15196
399,0,15224
400,0,15251
401,0,15271
402,0,15253
403,0,15201
404,1,15166
405,1,15132
406,1,15103
407,1,15091
408,1,15057
409,0,15011
410,0,14998
411,0,14999
412,0,15019
413,0,15038
414,0,15069
415,0,15105
416,0,15118
417,0,15119
418,0,15121
419,0,15139
420,0,15144
421,0,15155
422,0,15173
423,0,15196
424,0,15219
425,0,15262
426,0,15286
427,1,15327
428,1,15371
429,1,15425
430,1,15413
431,1,15377
432,1,15366
433,1,15351
434,0,15357
435,0,15387
436,0,15401
437,0,15394
438,0,15380
439,0,15375
440,0,15386
441,0,15411
442,0,15411
443,0,15413
444,0,15348
445,0,15327
446,0,15332
447,0,15328
448,0,15328
449,0,15357
450,0,15386
451,0,15411
452,0,15445
453,0,15472
454,0,15495
455,0,15513
456,0,15531
457,0,15553
458,0,15553
459,0,15532
460,1,15534
461,1,15540
462,1,15595
463,1,15667
464,1,15700
465,0,15760
466,0,15841
467,0,15910
468,0,15951
469,0,15974
470,0,16030
471,0,16109
472,0,16105
473,1,16048
474,1,15995
475,1,15971
476,1,16036
477,2,16131
478,2,16250
479,2,16344
480,1,16446
481,1,16519
482,1,16626
483,1,16642
484,1,16697
485,1,16754
486,1,16777
487,0,16789
488,0,16941
489,0,17125
490,0,17275
491,0,17394
492,0,17410
493,0,17413
494,0,17407
495,0,17434
496,0,17448
497,0,17475
498,0,17496
499,0,17518
500,0,17550
501,0,17583
502,0,17584
503,0,17593
504,0,17572
505,0,17554
506,0,17530
507,0,17502
508,0,17485
509,0,17473
510,0,17442
511,0,17425
512,0,17400
513,0,17392
514,0,17352
515,0,17312
516,0,17271
517,0,17245
518,0,17216
519,0,17194
520,0,17165
521,0,17121
522,1,17084
523,1,17049
524,1,17010
525,0,17002
526,0,17003
527,0,17013
528,1,17045
529,0,17093
530,0,17131
531,0,17175
532,0,17226
533,0,17285
534,0,17328
535,0,17350
536,0,17366
537,0,17390
538,0,17409
539,0,17446
540,0,17490
541,0,17524
542,0,17526
543,0,17528
544,0,17504
545,0,17474
546,0,17439
547,0,17410
548,0,17377
549,0,17338
550,0,17306
551,0,17273
552,0,17245
553,0,17215
554,0,17193
555,0,17191
556,0,17182
557,0,17166
558,0,17167
559,0,17185
560,0,17209
561,1,17219
562,0,17258
563,0,17285
564,0,17311
565,0,17352
566,0,17385
567,0,17451
568,0,17528
569,0,17575
570,0,17598
571,0,17614
572,0,17641
573,0,17676
574,1,17706
575,1,17714
576,1,17752
577,0,17773
578,0,17937
579,0,18099
580,0,18229
581,0,18370
582,0,18524
583,0,18661
584,0,18812
585,0,18821
586,0,18839
587,0,18878
588,0,18923
589,0,18969
590,0,19022
591,0,19047
592,0,19054
593,0,19085
