step,stockout_skus_step,total_on_hand
90,0,1114
91,0,1109
92,0,1102
93,0,1097
94,0,1088
95,0,1080
96,1,1067
97,0,2992
98,0,4917
99,0,6842
100,0,8876
101,0,11020
102,0,13165
103,0,15518
104,0,16056
105,0,16606
106,0,17154
107,0,17595
108,0,17917
109,0,18234
110,0,18348
111,0,18334
112,0,18326
113,0,18325
114,0,18312
115,0,18299
116,1,18282
117,1,18272
118,1,18268
119,1,18254
120,1,18245
121,1,18337
122,1,18427
123,1,18510
124,1,18596
125,1,18691
126,1,18778
127,1,18872
128,2,18856
129,2,18843
130,2,18835
131,2,18822
132,2,18818
133,2,18812
134,2,18808
135,2,18799
136,2,18787
137,2,18785
138,2,18769
139,2,18761
140,2,18750
141,2,18743
142,2,18737
143,2,18722
144,2,18709
145,2,18798
146,2,18884
147,2,18972
148,2,19068
149,2,19260
150,2,19549
151,2,19842
152,2,20030
153,2,20219
154,2,20408
155,2,20598
156,2,20687
157,3,20670
158,3,20661
159,3,20657
160,3,20649
161,5,20635
162,5,20625
163,5,20618
164,5,20614
165,5,20604
166,5,20590
167,5,20575
168,5,20564
169,5,20552
170,6,20544
171,7,20532
172,7,20526
173,8,20516
174,8,20501
175,8,20486
176,8,20479
177,8,20470
178,8,20455
179,8,20450
180,9,20535
181,9,20626
182,9,20807
183,9,20996
184,9,21191
185,10,21374
186,10,21537
187,10,21608
188,10,21683
189,10,21664
190,11,21659
191,11,21649
192,11,21637
193,12,21617
194,12,21605
195,12,21695
196,12,21783
197,12,21872
198,13,21960
199,15,22042
200,15,22122
201,15,22212
202,15,22195
203,15,22178
204,16,22171
205,17,22153
206,17,22140
207,17,22128
208,17,22119
209,18,22104
210,19,22090
211,19,22083
212,19,22071
213,19,22057
214,19,22042
215,19,22030
216,19,22019
217,20,22005
218,20,21991
219,20,21988
220,20,21979
221,20,21974
222,20,21965
223,20,21950
224,20,21942
225,20,21938
226,20,21925
227,20,21915
228,21,21911
229,21,21892
230,21,21879
231,22,21864
232,22,21859
233,22,21856
234,22,21842
235,22,21833
236,23,21820
237,23,21818
238,23,21804
239,23,21797
240,23,21789
241,23,21782
242,23,21761
243,23,21751
244,23,21740
245,23,21732
246,23,21717
247,23,21709
248,23,21684
249,23,21668
250,23,21658
251,24,21647
252,24,21631
253,25,21624
254,26,21612
255,26,21603
256,26,21588
257,26,21570
258,26,21559
259,26,21558
260,27,21549
261,27,21539
262,27,21528
263,28,21511
264,28,21501
265,28,21486
266,28,21477
267,28,21466
268,29,21452
269,29,21437
270,29,21425
271,29,21411
272,30,21403
273,30,21397
274,30,21390
275,31,21377
276,31,21364
277,31,21350
278,31,21339
279,32,21323
280,32,21314
281,32,21308
282,32,21397
283,33,21485
284,33,21576
285,33,21668
286,34,21753
287,34,21845
288,35,21940
289,35,21931
290,35,21926
291,37,21906
292,37,21894
293,37,21886
294,37,21873
295,37,21867
296,37,21859
297,37,21851
298,37,21836
299,37,21827
300,37,21813
301,37,21806
302,37,21794
303,37,21789
304,37,21782
305,37,21778
306,38,21764
307,38,21740
308,38,21731
309,38,21715
310,38,21706
311,38,21687
312,38,21670
313,38,21646
314,38,21621
315,39,21528
316,39,21489
317,39,21459
318,41,21428
319,42,21404
320,42,21385
321,44,21374
322,44,21367
323,44,21361
324,44,21347
325,44,21325
326,44,21310
327,45,21287
328,46,21271
329,46,21253
330,46,21244
331,46,21228
332,46,21216
333,46,21207
334,46,21186
335,46,21179
336,46,21170
337,46,21166
338,46,21158
339,46,21148
340,47,21140
341,48,21130
342,48,21119
343,49,21115
344,49,21104
345,49,21101
346,50,21093
347,51,21084
348,51,21067
349,51,21058
350,51,21050
351,51,21043
352,51,21040
353,51,21037
354,51,21027
355,51,21018
356,51,21005
357,51,20994
358,52,20978
359,52,20970
360,52,20943
361,52,20927
362,54,20913
363,54,20906
364,54,20897
365,55,20890
366,55,20887
367,55,20875
368,55,20851
369,57,20839
370,57,20828
371,57,20814
372,57,20794
373,57,20780
374,58,20757
375,58,20738
376,58,20727
377,59,20709
378,59,20700
379,59,20694
380,59,20685
381,59,20670
382,59,20653
383,60,20643
384,62,20630
385,62,20623
386,62,20617
387,62,20611
388,62,20594
389,62,20584
390,62,20572
391,62,20558
392,62,20544
393,62,20534
394,62,20522
395,62,20511
396,63,20497
397,63,20485
398,63,20470
399,63,20464
400,63,20456
401,63,20445
402,63,20435
403,64,20424
404,65,20413
405,66,20397
406,66,20389
407,66,20383
408,66,20373
409,66,20348
410,66,20337
411,66,20330
412,66,20320
413,66,20309
414,66,20298
415,66,20291
416,66,20278
417,66,20257
418,66,20253
419,66,20242
420,66,20233
421,66,20221
422,66,20215
423,66,20207
424,66,20194
425,66,20183
426,66,20171
427,66,20160
428,66,20157
429,66,20145
430,66,20131
431,66,20116
432,66,20105
433,66,20101
434,66,20092
435,66,20086
436,66,20084
437,67,20070
438,67,20058
439,68,20051
440,68,20043
441,68,20040
442,68,20036
443,68,20024
444,68,20010
445,68,20000
446,68,19991
447,68,19982
448,68,19975
449,69,19971
450,69,19966
451,70,19962
452,70,19957
453,70,19950
454,70,19941
455,70,19939
456,70,19936
457,70,19934
458,70,19926
459,70,19916
460,70,19902
461,70,19887
462,70,19885
463,70,19883
464,70,19881
465,70,19866
466,70,19849
467,70,19846
468,70,19839
469,70,19833
470,70,19826
471,70,19821
472,70,19809
473,70,19806
474,70,19798
475,70,19791
476,70,19780
477,70,19779
478,70,19776
479,70,19761
480,70,19756
481,70,19739
482,70,19731
483,70,19718
484,70,19713
485,70,19705
486,70,19692
487,70,19680
488,70,19671
489,70,19661
490,70,19658
491,70,19654
492,70,19652
493,70,19646
494,70,19641
495,70,19639
496,70,19636
497,70,19634
498,70,19624
499,70,19620
500,70,19618
501,70,19612
502,70,19611
503,70,19601
504,70,19592
505,70,19588
506,70,19586
507,70,19578
508,70,19571
509,70,19564
510,70,19556
511,70,19550
512,70,19543
513,70,19537
514,70,19530
515,70,19516
516,70,19499
517,70,19495
518,70,19491
519,70,19487
520,70,19482
521,70,19476
522,70,19467
523,70,19458
524,70,19440
525,70,19432
526,70,19430
527,70,19424
528,70,19419
